date,route,fuel_consumption_kg
03/02/2019,Berlin-Frankfurt,5192.05
03/02/2019,Berlin-Stuttgart,4908.49
03/02/2019,Dortmund-Munich,5122.28
03/02/2019,Dortmund-Frankfurt,5450.92
03/02/2019,Dortmund-Stuttgart,5602.8
03/02/2019,Munich-Frankfurt,4931.13
03/02/2019,Munich-Stuttgart,5647.84
03/02/2019,Frankfurt-Stuttgart,5842.26
03/02/2019,Hamburg-Berlin,5465.37
03/02/2019,Hamburg-Frankfurt,6050.72
03/02/2019,Hamburg-Stuttgart,4990.48
03/02/2019,Hamburg-Munich,4802.14
03/02/2019,Cologne-Berlin,4588.51
03/02/2019,Cologne-Munich,5898.42
03/02/2019,Cologne-Frankfurt,5561.75
03/02/2019,Cologne-Stuttgart,5277.77
04/02/2019,Berlin-Dortmund,5411.99
04/02/2019,Berlin-Munich,4849.8
04/02/2019,Berlin-Frankfurt,6278.3
04/02/2019,Berlin-Stuttgart,5351.69
04/02/2019,Dortmund-Munich,5343.76
04/02/2019,Dortmund-Frankfurt,5590.31
04/02/2019,Dortmund-Stuttgart,5492.4
04/02/2019,Munich-Frankfurt,5389.55
04/02/2019,Munich-Stuttgart,4983.81
04/02/2019,Frankfurt-Stuttgart,5488.59
04/02/2019,Hamburg-Berlin,6052.81
04/02/2019,Hamburg-Frankfurt,5838.17
04/02/2019,Hamburg-Stuttgart,5937.27
04/02/2019,Hamburg-Munich,5095.51
04/02/2019,Cologne-Berlin,4904.16
04/02/2019,Cologne-Munich,5249.69
04/02/2019,Cologne-Frankfurt,5322.29
04/02/2019,Cologne-Stuttgart,5737.68
05/02/2019,Berlin-Dortmund,4623.01
05/02/2019,Berlin-Munich,5911.82
05/02/2019,Berlin-Frankfurt,5236.8
05/02/2019,Berlin-Stuttgart,5129.25
05/02/2019,Dortmund-Munich,4895.16
05/02/2019,Dortmund-Frankfurt,4638.06
05/02/2019,Dortmund-Stuttgart,5629.27
05/02/2019,Munich-Frankfurt,5329.33
05/02/2019,Munich-Stuttgart,4784.02
05/02/2019,Frankfurt-Stuttgart,4781.97
05/02/2019,Hamburg-Berlin,5165.69
05/02/2019,Hamburg-Frankfurt,5967.61
05/02/2019,Hamburg-Stuttgart,5196.16
05/02/2019,Hamburg-Munich,4698.74
05/02/2019,Cologne-Berlin,5201.7
05/02/2019,Cologne-Munich,5190.91
05/02/2019,Cologne-Frankfurt,4221.25
05/02/2019,Cologne-Stuttgart,5278.28
06/02/2019,Berlin-Dortmund,5207.63
06/02/2019,Berlin-Munich,5578.48
06/02/2019,Berlin-Frankfurt,6039.58
06/02/2019,Berlin-Stuttgart,5750.63
06/02/2019,Dortmund-Munich,5192.44
06/02/2019,Dortmund-Frankfurt,4857.39
06/02/2019,Dortmund-Stuttgart,6329.34
06/02/2019,Munich-Frankfurt,5323.69
06/02/2019,Munich-Stuttgart,5305.57
06/02/2019,Frankfurt-Stuttgart,5290.35
06/02/2019,Hamburg-Berlin,5379.23
06/02/2019,Hamburg-Frankfurt,5242.26
06/02/2019,Hamburg-Stuttgart,5070.54
06/02/2019,Hamburg-Munich,5081.26
06/02/2019,Cologne-Berlin,5286.9
06/02/2019,Cologne-Munich,5082.63
06/02/2019,Cologne-Frankfurt,5014.86
06/02/2019,Cologne-Stuttgart,5342.57
07/02/2019,Berlin-Dortmund,5198.01
07/02/2019,Berlin-Munich,5901.6
07/02/2019,Berlin-Frankfurt,4239.61
07/02/2019,Berlin-Stuttgart,5736.6
07/02/2019,Dortmund-Munich,5798.43
07/02/2019,Dortmund-Frankfurt,4470.64
07/02/2019,Dortmund-Stuttgart,5162.92
07/02/2019,Munich-Frankfurt,5151.42
07/02/2019,Munich-Stuttgart,4737.0
07/02/2019,Frankfurt-Stuttgart,4988.87
07/02/2019,Hamburg-Berlin,4855.77
07/02/2019,Hamburg-Frankfurt,6000.91
07/02/2019,Hamburg-Stuttgart,5674.27
07/02/2019,Hamburg-Munich,5808.62
07/02/2019,Cologne-Berlin,5588.67
07/02/2019,Cologne-Munich,4848.38
07/02/2019,Cologne-Frankfurt,5090.19
07/02/2019,Cologne-Stuttgart,5495.75
08/02/2019,Berlin-Dortmund,4811.15
08/02/2019,Berlin-Munich,5585.2
08/02/2019,Berlin-Frankfurt,5203.87
08/02/2019,Berlin-Stuttgart,5150.07
08/02/2019,Dortmund-Munich,5584.38
08/02/2019,Dortmund-Frankfurt,5477.71
08/02/2019,Dortmund-Stuttgart,5155.61
08/02/2019,Munich-Frankfurt,5763.73
08/02/2019,Munich-Stuttgart,4867.57
08/02/2019,Frankfurt-Stuttgart,5546.37
08/02/2019,Hamburg-Berlin,5537.24
08/02/2019,Hamburg-Frankfurt,5176.18
08/02/2019,Hamburg-Stuttgart,5430.45
08/02/2019,Hamburg-Munich,4799.55
08/02/2019,Cologne-Berlin,5669.61
08/02/2019,Cologne-Munich,5226.04
08/02/2019,Cologne-Frankfurt,5090.91
08/02/2019,Cologne-Stuttgart,5719.6
09/02/2019,Berlin-Dortmund,5018.26
09/02/2019,Berlin-Munich,4736.62
09/02/2019,Berlin-Frankfurt,4677.35
09/02/2019,Berlin-Stuttgart,5542.4
09/02/2019,Dortmund-Munich,4787.83
09/02/2019,Dortmund-Frankfurt,6001.92
09/02/2019,Dortmund-Stuttgart,4467.23
09/02/2019,Munich-Frankfurt,5978.58
09/02/2019,Munich-Stuttgart,5384.41
09/02/2019,Frankfurt-Stuttgart,5261.31
09/02/2019,Hamburg-Berlin,5082.03
09/02/2019,Hamburg-Frankfurt,5459.65
09/02/2019,Hamburg-Stuttgart,5284.95
09/02/2019,Hamburg-Munich,5741.32
09/02/2019,Cologne-Berlin,5345.69
09/02/2019,Cologne-Munich,5360.12
09/02/2019,Cologne-Frankfurt,5154.56
09/02/2019,Cologne-Stuttgart,5277.22
10/02/2019,Berlin-Dortmund,5423.12
10/02/2019,Berlin-Munich,4615.93
10/02/2019,Berlin-Frankfurt,4760.73
10/02/2019,Berlin-Stuttgart,5597.31
10/02/2019,Dortmund-Munich,5368.35
10/02/2019,Dortmund-Frankfurt,5226.41
10/02/2019,Dortmund-Stuttgart,5307.37
10/02/2019,Munich-Frankfurt,5439.03
10/02/2019,Munich-Stuttgart,5084.1
10/02/2019,Frankfurt-Stuttgart,4988.68
10/02/2019,Hamburg-Berlin,5378.34
10/02/2019,Hamburg-Frankfurt,4908.65
10/02/2019,Hamburg-Stuttgart,5463.3
10/02/2019,Hamburg-Munich,4618.97
10/02/2019,Cologne-Berlin,5711.66
10/02/2019,Cologne-Munich,5489.04
10/02/2019,Cologne-Frankfurt,5402.41
10/02/2019,Cologne-Stuttgart,5693.08
11/02/2019,Berlin-Dortmund,5966.19
11/02/2019,Berlin-Munich,5705.75
11/02/2019,Berlin-Frankfurt,4563.65
11/02/2019,Berlin-Stuttgart,4788.17
11/02/2019,Dortmund-Munich,5050.07
11/02/2019,Dortmund-Frankfurt,5310.44
11/02/2019,Dortmund-Stuttgart,5507.06
11/02/2019,Munich-Frankfurt,5009.7
11/02/2019,Munich-Stuttgart,5374.71
11/02/2019,Frankfurt-Stuttgart,4997.85
11/02/2019,Hamburg-Berlin,5055.39
11/02/2019,Hamburg-Frankfurt,4737.34
11/02/2019,Hamburg-Stuttgart,4930.71
11/02/2019,Hamburg-Munich,4759.33
11/02/2019,Cologne-Berlin,4909.65
11/02/2019,Cologne-Munich,5721.46
11/02/2019,Cologne-Frankfurt,4920.24
11/02/2019,Cologne-Stuttgart,6352.95
12/02/2019,Berlin-Dortmund,5497.33
12/02/2019,Berlin-Munich,5373.93
12/02/2019,Berlin-Frankfurt,4956.66
12/02/2019,Berlin-Stuttgart,5580.12
12/02/2019,Dortmund-Munich,5069.74
12/02/2019,Dortmund-Frankfurt,5348.8
12/02/2019,Dortmund-Stuttgart,6324.03
12/02/2019,Munich-Frankfurt,5261.58
12/02/2019,Munich-Stuttgart,5759.71
12/02/2019,Frankfurt-Stuttgart,5018.73
12/02/2019,Hamburg-Berlin,5286.0
12/02/2019,Hamburg-Frankfurt,6008.32
12/02/2019,Hamburg-Stuttgart,5049.21
12/02/2019,Hamburg-Munich,6024.98
12/02/2019,Cologne-Berlin,5583.1
12/02/2019,Cologne-Munich,5075.01
12/02/2019,Cologne-Frankfurt,5552.96
12/02/2019,Cologne-Stuttgart,5689.02
13/02/2019,Berlin-Dortmund,5548.72
13/02/2019,Berlin-Munich,4671.91
13/02/2019,Berlin-Frankfurt,5009.15
13/02/2019,Berlin-Stuttgart,5200.99
13/02/2019,Dortmund-Munich,5270.23
13/02/2019,Dortmund-Frankfurt,5548.27
13/02/2019,Dortmund-Stuttgart,5371.08
13/02/2019,Munich-Frankfurt,4765.86
13/02/2019,Munich-Stuttgart,5452.08
13/02/2019,Frankfurt-Stuttgart,5544.23
13/02/2019,Hamburg-Berlin,5523.92
13/02/2019,Hamburg-Frankfurt,5732.31
13/02/2019,Hamburg-Stuttgart,5633.57
13/02/2019,Hamburg-Munich,5483.67
13/02/2019,Cologne-Berlin,5271.93
13/02/2019,Cologne-Munich,4635.62
13/02/2019,Cologne-Frankfurt,5471.85
13/02/2019,Cologne-Stuttgart,5383.08
14/02/2019,Berlin-Dortmund,5408.63
14/02/2019,Berlin-Munich,4789.3
14/02/2019,Berlin-Frankfurt,4867.58
14/02/2019,Berlin-Stuttgart,5721.26
14/02/2019,Dortmund-Munich,5284.18
14/02/2019,Dortmund-Frankfurt,5572.6
14/02/2019,Dortmund-Stuttgart,5311.33
14/02/2019,Munich-Frankfurt,5311.9
14/02/2019,Munich-Stuttgart,5675.31
14/02/2019,Frankfurt-Stuttgart,5093.58
14/02/2019,Hamburg-Berlin,5338.45
14/02/2019,Hamburg-Frankfurt,5115.09
14/02/2019,Hamburg-Stuttgart,5126.2
14/02/2019,Hamburg-Munich,5176.33
14/02/2019,Cologne-Berlin,5388.85
14/02/2019,Cologne-Munich,5108.5
14/02/2019,Cologne-Frankfurt,5802.3
14/02/2019,Cologne-Stuttgart,4942.16
15/02/2019,Berlin-Dortmund,5225.25
15/02/2019,Berlin-Munich,5124.11
15/02/2019,Berlin-Frankfurt,5878.79
15/02/2019,Berlin-Stuttgart,5378.62
15/02/2019,Dortmund-Munich,5712.74
15/02/2019,Dortmund-Frankfurt,4705.78
15/02/2019,Dortmund-Stuttgart,5406.82
15/02/2019,Munich-Frankfurt,5655.85
15/02/2019,Munich-Stuttgart,5332.91
15/02/2019,Frankfurt-Stuttgart,5726.19
15/02/2019,Hamburg-Berlin,5093.08
15/02/2019,Hamburg-Frankfurt,5863.74
15/02/2019,Hamburg-Stuttgart,6219.56
15/02/2019,Hamburg-Munich,5154.86
15/02/2019,Cologne-Berlin,5121.8
15/02/2019,Cologne-Munich,5881.35
15/02/2019,Cologne-Frankfurt,5931.83
15/02/2019,Cologne-Stuttgart,5090.86
16/02/2019,Berlin-Dortmund,5131.93
16/02/2019,Berlin-Munich,5187.29
16/02/2019,Berlin-Frankfurt,4762.22
16/02/2019,Berlin-Stuttgart,4932.54
16/02/2019,Dortmund-Munich,4898.34
16/02/2019,Dortmund-Frankfurt,4992.88
16/02/2019,Dortmund-Stuttgart,5286.13
16/02/2019,Munich-Frankfurt,5393.69
16/02/2019,Munich-Stuttgart,5920.2
16/02/2019,Frankfurt-Stuttgart,4900.66
16/02/2019,Hamburg-Berlin,5693.73
16/02/2019,Hamburg-Frankfurt,5214.4
16/02/2019,Hamburg-Stuttgart,5280.21
16/02/2019,Hamburg-Munich,5569.93
16/02/2019,Cologne-Berlin,4850.91
16/02/2019,Cologne-Munich,5452.96
16/02/2019,Cologne-Frankfurt,5366.58
16/02/2019,Cologne-Stuttgart,5496.98
17/02/2019,Berlin-Dortmund,5415.67
17/02/2019,Berlin-Munich,6282.12
17/02/2019,Berlin-Frankfurt,5044.9
17/02/2019,Berlin-Stuttgart,5087.6
17/02/2019,Dortmund-Munich,5050.74
17/02/2019,Dortmund-Frankfurt,5077.81
17/02/2019,Dortmund-Stuttgart,5045.05
17/02/2019,Munich-Frankfurt,5775.61
17/02/2019,Munich-Stuttgart,5868.2
17/02/2019,Frankfurt-Stuttgart,5071.7
17/02/2019,Hamburg-Berlin,4967.06
17/02/2019,Hamburg-Frankfurt,5488.57
17/02/2019,Hamburg-Stuttgart,5079.11
17/02/2019,Hamburg-Munich,5553.17
17/02/2019,Cologne-Berlin,5381.17
17/02/2019,Cologne-Munich,4693.7
17/02/2019,Cologne-Frankfurt,5919.0
17/02/2019,Cologne-Stuttgart,6018.35
18/02/2019,Berlin-Dortmund,5054.88
18/02/2019,Berlin-Munich,5144.92
18/02/2019,Berlin-Frankfurt,5414.35
18/02/2019,Berlin-Stuttgart,5433.78
18/02/2019,Dortmund-Munich,5563.42
18/02/2019,Dortmund-Frankfurt,6104.08
18/02/2019,Dortmund-Stuttgart,5229.22
18/02/2019,Munich-Frankfurt,4980.68
18/02/2019,Munich-Stuttgart,4748.27
18/02/2019,Frankfurt-Stuttgart,5007.63
18/02/2019,Hamburg-Berlin,5286.75
18/02/2019,Hamburg-Frankfurt,6017.82
18/02/2019,Hamburg-Stuttgart,5092.96
18/02/2019,Hamburg-Munich,5389.52
18/02/2019,Cologne-Berlin,5293.43
18/02/2019,Cologne-Munich,5775.36
18/02/2019,Cologne-Frankfurt,6310.77
18/02/2019,Cologne-Stuttgart,5087.65
19/02/2019,Berlin-Dortmund,5104.22
19/02/2019,Berlin-Munich,5717.66
19/02/2019,Berlin-Frankfurt,5572.76
19/02/2019,Berlin-Stuttgart,6038.68
19/02/2019,Dortmund-Munich,5533.57
19/02/2019,Dortmund-Frankfurt,5156.28
19/02/2019,Dortmund-Stuttgart,5536.26
19/02/2019,Munich-Frankfurt,5743.48
19/02/2019,Munich-Stuttgart,5628.19
19/02/2019,Frankfurt-Stuttgart,5502.91
19/02/2019,Hamburg-Berlin,5726.67
19/02/2019,Hamburg-Frankfurt,5767.72
19/02/2019,Hamburg-Stuttgart,5852.86
19/02/2019,Hamburg-Munich,5559.48
19/02/2019,Cologne-Berlin,5233.15
19/02/2019,Cologne-Munich,5358.69
19/02/2019,Cologne-Frankfurt,5782.6
19/02/2019,Cologne-Stuttgart,4973.23
20/02/2019,Berlin-Dortmund,5447.47
20/02/2019,Berlin-Munich,5142.66
20/02/2019,Berlin-Frankfurt,5311.5
20/02/2019,Berlin-Stuttgart,5811.38
20/02/2019,Dortmund-Munich,5376.44
20/02/2019,Dortmund-Frankfurt,5318.57
20/02/2019,Dortmund-Stuttgart,4756.06
20/02/2019,Munich-Frankfurt,5598.5
20/02/2019,Munich-Stuttgart,5558.19
20/02/2019,Frankfurt-Stuttgart,6165.3
20/02/2019,Hamburg-Berlin,5176.89
20/02/2019,Hamburg-Frankfurt,5387.66
20/02/2019,Hamburg-Stuttgart,5399.75
20/02/2019,Hamburg-Munich,5930.98
20/02/2019,Cologne-Berlin,5261.88
20/02/2019,Cologne-Munich,5411.61
20/02/2019,Cologne-Frankfurt,5543.16
20/02/2019,Cologne-Stuttgart,5374.64
21/02/2019,Berlin-Dortmund,5121.43
21/02/2019,Berlin-Munich,5377.64
21/02/2019,Berlin-Frankfurt,5729.45
21/02/2019,Berlin-Stuttgart,4889.39
21/02/2019,Dortmund-Munich,5353.19
21/02/2019,Dortmund-Frankfurt,5019.95
21/02/2019,Dortmund-Stuttgart,5778.02
21/02/2019,Munich-Frankfurt,4690.73
21/02/2019,Munich-Stuttgart,5076.43
21/02/2019,Frankfurt-Stuttgart,5450.88
21/02/2019,Hamburg-Berlin,5926.21
21/02/2019,Hamburg-Frankfurt,5273.7
21/02/2019,Hamburg-Stuttgart,5077.92
21/02/2019,Hamburg-Munich,6052.46
21/02/2019,Cologne-Berlin,4720.79
21/02/2019,Cologne-Munich,4420.48
21/02/2019,Cologne-Frankfurt,5476.01
21/02/2019,Cologne-Stuttgart,5099.18
22/02/2019,Berlin-Dortmund,4891.51
22/02/2019,Berlin-Munich,5583.34
22/02/2019,Berlin-Frankfurt,5397.52
22/02/2019,Berlin-Stuttgart,5074.37
22/02/2019,Dortmund-Munich,4787.88
22/02/2019,Dortmund-Frankfurt,5648.98
22/02/2019,Dortmund-Stuttgart,5560.08
22/02/2019,Munich-Frankfurt,5260.33
22/02/2019,Munich-Stuttgart,6038.65
22/02/2019,Frankfurt-Stuttgart,4871.97
22/02/2019,Hamburg-Berlin,4689.79
22/02/2019,Hamburg-Frankfurt,5023.24
22/02/2019,Hamburg-Stuttgart,5281.77
22/02/2019,Hamburg-Munich,5397.34
22/02/2019,Cologne-Berlin,5203.51
22/02/2019,Cologne-Munich,5440.82
22/02/2019,Cologne-Frankfurt,4799.38
22/02/2019,Cologne-Stuttgart,5877.51
23/02/2019,Berlin-Dortmund,5267.14
23/02/2019,Berlin-Munich,5746.92
23/02/2019,Berlin-Frankfurt,5437.09
23/02/2019,Berlin-Stuttgart,5482.7
23/02/2019,Dortmund-Munich,5527.91
23/02/2019,Dortmund-Frankfurt,5479.08
23/02/2019,Dortmund-Stuttgart,5557.09
23/02/2019,Munich-Frankfurt,5831.66
23/02/2019,Munich-Stuttgart,5378.61
23/02/2019,Frankfurt-Stuttgart,5583.6
23/02/2019,Hamburg-Berlin,5264.11
23/02/2019,Hamburg-Frankfurt,5876.05
23/02/2019,Hamburg-Stuttgart,5029.44
23/02/2019,Hamburg-Munich,6020.38
23/02/2019,Cologne-Berlin,5283.94
23/02/2019,Cologne-Munich,4727.69
23/02/2019,Cologne-Frankfurt,5351.24
23/02/2019,Cologne-Stuttgart,5027.58
24/02/2019,Berlin-Dortmund,5636.26
24/02/2019,Berlin-Munich,5038.95
24/02/2019,Berlin-Frankfurt,5121.53
24/02/2019,Berlin-Stuttgart,4544.18
24/02/2019,Dortmund-Munich,5119.08
24/02/2019,Dortmund-Frankfurt,4330.45
24/02/2019,Dortmund-Stuttgart,4666.44
24/02/2019,Munich-Frankfurt,5604.17
24/02/2019,Munich-Stuttgart,5614.32
24/02/2019,Frankfurt-Stuttgart,5470.18
24/02/2019,Hamburg-Berlin,4913.21
24/02/2019,Hamburg-Frankfurt,5280.92
24/02/2019,Hamburg-Stuttgart,5298.56
24/02/2019,Hamburg-Munich,4836.65
24/02/2019,Cologne-Berlin,5901.36
24/02/2019,Cologne-Munich,5650.94
24/02/2019,Cologne-Frankfurt,5211.61
24/02/2019,Cologne-Stuttgart,5310.75
25/02/2019,Berlin-Dortmund,5383.35
25/02/2019,Berlin-Munich,4483.31
25/02/2019,Berlin-Frankfurt,5201.13
25/02/2019,Berlin-Stuttgart,5027.21
25/02/2019,Dortmund-Munich,4899.35
25/02/2019,Dortmund-Frankfurt,5187.56
25/02/2019,Dortmund-Stuttgart,6019.07
25/02/2019,Munich-Frankfurt,5556.34
25/02/2019,Munich-Stuttgart,5071.53
25/02/2019,Frankfurt-Stuttgart,5529.03
25/02/2019,Hamburg-Berlin,5859.74
25/02/2019,Hamburg-Frankfurt,5669.85
25/02/2019,Hamburg-Stuttgart,5323.85
25/02/2019,Hamburg-Munich,5041.23
25/02/2019,Cologne-Berlin,5579.29
25/02/2019,Cologne-Munich,5457.39
25/02/2019,Cologne-Frankfurt,5658.08
25/02/2019,Cologne-Stuttgart,5554.07
26/02/2019,Berlin-Dortmund,5719.82
26/02/2019,Berlin-Munich,5085.91
26/02/2019,Berlin-Frankfurt,5826.96
26/02/2019,Berlin-Stuttgart,5379.04
26/02/2019,Dortmund-Munich,6130.1
26/02/2019,Dortmund-Frankfurt,5024.32
26/02/2019,Dortmund-Stuttgart,5994.39
26/02/2019,Munich-Frankfurt,5379.16
26/02/2019,Munich-Stuttgart,5039.43
26/02/2019,Frankfurt-Stuttgart,5106.45
26/02/2019,Hamburg-Berlin,5171.86
26/02/2019,Hamburg-Frankfurt,5469.67
26/02/2019,Hamburg-Stuttgart,5509.13
26/02/2019,Hamburg-Munich,5070.52
26/02/2019,Cologne-Berlin,5290.26
26/02/2019,Cologne-Munich,6156.91
26/02/2019,Cologne-Frankfurt,5991.02
26/02/2019,Cologne-Stuttgart,5474.53
27/02/2019,Berlin-Dortmund,5315.2
27/02/2019,Berlin-Munich,5348.01
27/02/2019,Berlin-Frankfurt,5545.41
27/02/2019,Berlin-Stuttgart,4890.88
27/02/2019,Dortmund-Munich,5197.05
27/02/2019,Dortmund-Frankfurt,4632.57
27/02/2019,Dortmund-Stuttgart,5459.69
27/02/2019,Munich-Frankfurt,5558.88
27/02/2019,Munich-Stuttgart,5106.73
27/02/2019,Frankfurt-Stuttgart,5929.59
27/02/2019,Hamburg-Berlin,4809.69
27/02/2019,Hamburg-Frankfurt,4714.25
27/02/2019,Hamburg-Stuttgart,5389.78
27/02/2019,Hamburg-Munich,5718.84
27/02/2019,Cologne-Berlin,5973.57
27/02/2019,Cologne-Munich,5116.45
27/02/2019,Cologne-Frankfurt,5731.47
27/02/2019,Cologne-Stuttgart,5284.6
28/02/2019,Berlin-Dortmund,5230.95
28/02/2019,Berlin-Munich,5653.46
28/02/2019,Berlin-Frankfurt,5560.93
28/02/2019,Berlin-Stuttgart,4669.44
28/02/2019,Dortmund-Munich,5890.62
28/02/2019,Dortmund-Frankfurt,5852.04
28/02/2019,Dortmund-Stuttgart,5049.77
28/02/2019,Munich-Frankfurt,5458.32
28/02/2019,Munich-Stuttgart,5497.61
28/02/2019,Frankfurt-Stuttgart,5404.27
28/02/2019,Hamburg-Berlin,5079.88
28/02/2019,Hamburg-Frankfurt,5031.35
28/02/2019,Hamburg-Stuttgart,5289.78
28/02/2019,Hamburg-Munich,5769.09
28/02/2019,Cologne-Berlin,5517.44
28/02/2019,Cologne-Munich,5151.75
28/02/2019,Cologne-Frankfurt,5608.68
28/02/2019,Cologne-Stuttgart,4160.58
01/03/2019,Berlin-Dortmund,4902.07
01/03/2019,Berlin-Munich,3891.1
01/03/2019,Berlin-Frankfurt,4373.15
01/03/2019,Berlin-Stuttgart,4108.12
01/03/2019,Dortmund-Munich,4046.86
01/03/2019,Dortmund-Frankfurt,4906.29
01/03/2019,Dortmund-Stuttgart,4336.3
01/03/2019,Munich-Frankfurt,4621.28
01/03/2019,Munich-Stuttgart,4483.58
01/03/2019,Frankfurt-Stuttgart,4666.96
01/03/2019,Hamburg-Berlin,4526.89
01/03/2019,Hamburg-Frankfurt,4050.95
01/03/2019,Hamburg-Stuttgart,4848.69
01/03/2019,Hamburg-Munich,4327.19
01/03/2019,Cologne-Berlin,3955.2
01/03/2019,Cologne-Munich,4350.16
01/03/2019,Cologne-Frankfurt,5025.27
01/03/2019,Cologne-Stuttgart,4797.58
02/03/2019,Berlin-Dortmund,4377.97
02/03/2019,Berlin-Munich,4377.76
02/03/2019,Berlin-Frankfurt,4387.43
02/03/2019,Berlin-Stuttgart,5226.86
02/03/2019,Dortmund-Munich,4633.68
02/03/2019,Dortmund-Frankfurt,4650.51
02/03/2019,Dortmund-Stuttgart,4860.6
02/03/2019,Munich-Frankfurt,4583.58
02/03/2019,Munich-Stuttgart,4409.34
02/03/2019,Frankfurt-Stuttgart,4431.28
02/03/2019,Hamburg-Berlin,4474.94
02/03/2019,Hamburg-Frankfurt,4486.97
02/03/2019,Hamburg-Stuttgart,4754.67
02/03/2019,Hamburg-Munich,4518.18
02/03/2019,Cologne-Berlin,4756.42
02/03/2019,Cologne-Munich,4471.75
02/03/2019,Cologne-Frankfurt,4527.52
02/03/2019,Cologne-Stuttgart,3800.63
03/03/2019,Berlin-Dortmund,4820.71
03/03/2019,Berlin-Munich,4621.27
03/03/2019,Berlin-Frankfurt,4849.3
03/03/2019,Berlin-Stuttgart,3486.31
03/03/2019,Dortmund-Munich,5230.93
03/03/2019,Dortmund-Frankfurt,4451.14
03/03/2019,Dortmund-Stuttgart,4887.86
03/03/2019,Munich-Frankfurt,4136.03
03/03/2019,Munich-Stuttgart,4714.47
03/03/2019,Frankfurt-Stuttgart,4131.3
03/03/2019,Hamburg-Berlin,4281.68
03/03/2019,Hamburg-Frankfurt,5169.91
03/03/2019,Hamburg-Stuttgart,4433.26
03/03/2019,Hamburg-Munich,4576.1
03/03/2019,Cologne-Berlin,4804.52
03/03/2019,Cologne-Munich,4673.49
03/03/2019,Cologne-Frankfurt,4552.65
03/03/2019,Cologne-Stuttgart,4627.74
04/03/2019,Berlin-Dortmund,5341.2
04/03/2019,Berlin-Munich,4479.83
04/03/2019,Berlin-Frankfurt,4570.38
04/03/2019,Berlin-Stuttgart,4867.73
04/03/2019,Dortmund-Munich,4886.93
04/03/2019,Dortmund-Frankfurt,4915.46
04/03/2019,Dortmund-Stuttgart,4723.56
04/03/2019,Munich-Frankfurt,4099.95
04/03/2019,Munich-Stuttgart,5071.7
04/03/2019,Frankfurt-Stuttgart,4098.78
04/03/2019,Hamburg-Berlin,4605.92
04/03/2019,Hamburg-Frankfurt,4236.0
04/03/2019,Hamburg-Stuttgart,4477.55
04/03/2019,Hamburg-Munich,4615.07
04/03/2019,Cologne-Berlin,4612.48
04/03/2019,Cologne-Munich,4647.67
04/03/2019,Cologne-Frankfurt,5064.8
04/03/2019,Cologne-Stuttgart,4658.74
05/03/2019,Berlin-Dortmund,4414.55
05/03/2019,Berlin-Munich,4837.43
05/03/2019,Berlin-Frankfurt,4916.31
05/03/2019,Berlin-Stuttgart,4070.34
05/03/2019,Dortmund-Munich,4709.09
05/03/2019,Dortmund-Frankfurt,4745.41
05/03/2019,Dortmund-Stuttgart,4395.85
05/03/2019,Munich-Frankfurt,4981.5
05/03/2019,Munich-Stuttgart,4447.48
05/03/2019,Frankfurt-Stuttgart,4543.95
05/03/2019,Hamburg-Berlin,4439.42
05/03/2019,Hamburg-Frankfurt,4505.45
05/03/2019,Hamburg-Stuttgart,4116.3
05/03/2019,Hamburg-Munich,3995.98
05/03/2019,Cologne-Berlin,5058.08
05/03/2019,Cologne-Munich,4203.56
05/03/2019,Cologne-Frankfurt,4153.01
05/03/2019,Cologne-Stuttgart,3746.31
06/03/2019,Berlin-Dortmund,4276.36
06/03/2019,Berlin-Munich,4036.92
06/03/2019,Berlin-Frankfurt,5074.71
06/03/2019,Berlin-Stuttgart,4853.44
06/03/2019,Dortmund-Munich,4259.15
06/03/2019,Dortmund-Frankfurt,5288.35
06/03/2019,Dortmund-Stuttgart,4843.62
06/03/2019,Munich-Frankfurt,4386.31
06/03/2019,Munich-Stuttgart,3625.21
06/03/2019,Frankfurt-Stuttgart,5301.83
06/03/2019,Hamburg-Berlin,4013.65
06/03/2019,Hamburg-Frankfurt,3924.11
06/03/2019,Hamburg-Stuttgart,4857.9
06/03/2019,Hamburg-Munich,5353.91
06/03/2019,Cologne-Berlin,4984.5
06/03/2019,Cologne-Munich,4697.37
06/03/2019,Cologne-Frankfurt,4708.16
06/03/2019,Cologne-Stuttgart,4798.7
07/03/2019,Berlin-Dortmund,4765.63
07/03/2019,Berlin-Munich,4598.42
07/03/2019,Berlin-Frankfurt,4536.47
07/03/2019,Berlin-Stuttgart,4478.09
07/03/2019,Dortmund-Munich,4236.11
07/03/2019,Dortmund-Frankfurt,4401.76
07/03/2019,Dortmund-Stuttgart,3907.47
07/03/2019,Munich-Frankfurt,4465.58
07/03/2019,Munich-Stuttgart,4153.99
07/03/2019,Frankfurt-Stuttgart,4113.74
07/03/2019,Hamburg-Berlin,4562.96
07/03/2019,Hamburg-Frankfurt,4987.2
07/03/2019,Hamburg-Stuttgart,4821.41
07/03/2019,Hamburg-Munich,3950.32
07/03/2019,Cologne-Berlin,4153.63
07/03/2019,Cologne-Munich,4829.27
07/03/2019,Cologne-Frankfurt,4156.13
07/03/2019,Cologne-Stuttgart,4421.38
08/03/2019,Berlin-Dortmund,4692.52
08/03/2019,Berlin-Munich,4161.08
08/03/2019,Berlin-Frankfurt,4536.88
08/03/2019,Berlin-Stuttgart,4033.09
